Album,Title,Composer,Artist,Tracknumber,Length,Date
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],内臓ありますか -ATOLS remix-,ピノキオピー,ATOLS,10,208000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],すろぉもぉしょん -sasakure.UK remix-,ピノキオピー,sasakure.UK,11,318320,2021
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,1,ラマーズＰ,ラマーズP Feat. 初音ミク,1,255226,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,有言実行,ラマーズＰ,ラマーズP Feat. 初音ミク,2,179666,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,驫鹿 ～とりぷるばか～,ラマーズＰ,ラマーズP Feat. 初音ミク,3,244586,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,lost angel,ラマーズＰ,ラマーズP Feat. 初音ミク,4,269773,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,ストロベリー (Album ver.),ラマーズＰ,ラマーズP Feat. 初音ミク,5,198346,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,でんわにでんわ,ラマーズＰ,ラマーズP Feat. 初音ミク,6,265200,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,ぽっぴっぽー,ラマーズＰ,ラマーズP Feat. 初音ミク,7,177733,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,目が覚めたら,ラマーズＰ,ラマーズP Feat. 初音ミク,8,279293,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,ノスタルジア,ラマーズＰ,ラマーズP Feat. 初音ミク,9,187240,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,小さな世界に恋をして (Album ver.),ラマーズＰ,ラマーズP Feat. 初音ミク,10,172893,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,笑顔にさせて,ラマーズＰ,ラマーズP Feat. 初音ミク,11,212906,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,つよがり (オワタP-piano arr.),ラマーズＰ,ラマーズP Feat. 初音ミク,12,234360,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,ペケ印,ラマーズＰ,ラマーズP Feat. 初音ミク,13,218226,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,初音奔放曲,ラマーズＰ,ラマーズP Feat. 初音ミク,14,1521720,2009
EXIT TUNES PRESENTS ザ! コンプリートベスト OF ラマーズP,continued ～LamazeEdition～,ラマーズＰ,ラマーズP Feat. 初音ミク,15,127013,2009
Mimic,牛丼 -気軽に牛丼がたべられなくなった僕の悲痛の叫び。 [2007 HYPER MIKUMIX],神斬ゼロ式,初音ミク,1,455000,2007
Mimic,コンピューターおにぃちゃん,Aras,初音ミク,2,337000,2007
Mimic,Cocktail Reson,霧島静久,霧島静久,3,295000,2007
Mimic,黒い恋人たちの舗道 (ペイブメント),リバ,初音ミク,4,236000,2007
Mimic,We are NEET!!,神斬ゼロ式,神斬ゼロ式,5,234000,2007
Mimic,ENERGY OPERA,Drop!,Drop!,6,215920,2007
Mimic,ねぎみく大盛りっ!,Yougo,Yougo,7,238066,2007
Mimic,Resarium,霧島静久,霧島静久,8,276506,2007
Mimic,メタボリック ファイア!,Aras,Ara,9,387000,2007
Mimic,UN REVE,Drop!,Drop!,10,321026,2007
Mimic,メロンの憂鬱,Aras,Ara,11,214986,2007
HIDEOUT,hero_bot,八王子P,八王子P Feat. 初音ミク,1,192093,2022
HIDEOUT,RAD DOGS,八王子P,"八王子P Feat. 初音ミク, 鏡音リン, 鏡音レン",2,226293,2022
HIDEOUT,フィフティキャリバーパニッシュメント,八王子P,八王子P Feat. 鏡音リン,3,218533,2022
HIDEOUT,推シ舞イガール,八王子P,八王子P Feat. 初音ミク,4,151893,2022
HIDEOUT,モノクローム//ディストピア,八王子P,八王子P Feat. 鏡音レン,5,228893,2022
HIDEOUT,NEEDY,八王子P,八王子P Feat. 初音ミク & 鏡音リン,6,231853,2022
HIDEOUT,ネオンライト,R Sound Design,八王子P x R Sound Design Feat. 初音ミク,7,248720,2022
HIDEOUT,Baby I Love You,八王子P,八王子P Feat. 初音ミク & 鏡音レン,8,219666,2022
HIDEOUT,Twinkle Starry Night,八王子P,八王子P Feat. 初音ミク,9,229120,2022
HIDEOUT,Glimmer,八王子P,八王子P x kz Feat. 初音ミク,10,271880,2022
ViViD WAVE,Monochrome,八王子Ｐ,八王子P,1,41146,2013
ViViD WAVE,GAME OVER,初音ミク,八王子P Feat. 初音ミク,2,245506,2013
ViViD WAVE,fake doll,初音ミク,八王子P Feat. 初音ミク,3,193893,2013
ViViD WAVE,take it easy,初音ミク,八王子P Feat. 初音ミク,4,247773,2013
ViViD WAVE,エレクトリック・マジック,鏡音レン,八王子P Feat. 鏡音リン・レン,5,248000,2013
ViViD WAVE,Dream Creator,ＧＵＭＩ,八王子P Feat. GUMI,6,215333,2013
ViViD WAVE,PARTY KiLLER,巡音ルカ,八王子P Feat. 巡音ルカ,7,194200,2013
ViViD WAVE,TRAP x TRAP,初音ミク,八王子P Feat. 初音ミク,8,221373,2013
ViViD WAVE,Little Summer of Love,ＧＵＭＩ,八王子P Feat. GUMI,9,234360,2013
ViViD WAVE,IZAYOI,Iiia,八王子P Feat. IA,10,246866,2013
ViViD WAVE,SECRET GiRL,巡音ルカ,八王子P Feat. 巡音ルカ,11,237106,2013
ViViD WAVE,フカヨミ,初音ミク,八王子P Feat. 初音ミク,12,275133,2013
ViViD WAVE,HORIZON,初音ミク,八王子P Feat. 初音ミク,13,277826,2013
ViViD WAVE,ViViD WAVE,初音ミク,八王子P Feat. 初音ミク,14,265333,2013
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,星のカケラ,平沢栄司,初音ミク,1,212920,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,Angel Night ～天使のいる場所～,松浦雅也,初音ミク,2,284720,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,ムーンライト ダンス,小室哲哉,初音ミク,3,263706,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,星のカケラ (instrumental),平沢栄司,初音ミク,4,211280,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,Angel Night ～天使のいる場所～ (instrumental),松浦雅也,初音ミク,5,285226,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,ムーンライト ダンス (instrumental),小室哲哉,初音ミク,6,266706,2008
CVシリーズ VOCAL CD Volume 01 初音ミク ～星のカケラ～,ムーンライト ダンス (Remix),小室哲哉,初音ミク,7,241773,2008
HATSUNE MIKU Digital Stars 2020 Compilation,Wonder Style,colate,colate Feat. 初音ミク,1,217706,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Sharing The World (callasoiled Remix),Bighead,BIGHEAD Feat. 初音ミク,2,302693,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Blue Star (yuzen Remix),八王子P,八王子P Feat. 初音ミク,3,255506,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Decade (Virtual Cat Remix),Dixie Flatline,Dixie Flatline Feat. 初音ミク,4,261560,2020
HATSUNE MIKU Digital Stars 2020 Compilation,魔法みたいなミュージック! (Tomggg Remix),OSTER project,OSTER project Feat. 初音ミク,5,265826,2020
HATSUNE MIKU Digital Stars 2020 Compilation,ラッキー★オーブ (Clean Tears Remix),emon (Tes.),emon (Tes.) Feat. 初音ミク,6,385186,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Ten Thousand Stars (LADY'S ONLY Remix),Circus-P,CircusP Feat. 初音ミク,7,268413,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Can't Make A Song!! (ZANIO Remix),beat_shobon,beat_shobon Feat. 初音ミク,8,309386,2020
HATSUNE MIKU Digital Stars 2020 Compilation,MikuFiesta (RoughSketch Remix),AlexTrip　Sands,AlexTrip Sands Feat. 初音ミク,9,238946,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Wonder Style (NGHTHYP Remix),colate,colate Feat. 初音ミク,10,264146,2020
HATSUNE MIKU Digital Stars 2020 Compilation,Wonder Style (Sober Bear Remix),colate,colate Feat. 初音ミク,11,179546,2020
Winterland's Anthology feat. 初音ミク,スターナイトスノウ,n-buna,n-buna x Orangestar Feat. 初音ミク,1,280093,2017
Winterland's Anthology feat. 初音ミク,星屑オーケストラ,ハヤブサ,ハヤブサ Feat. 初音ミク,2,313266,2017
Winterland's Anthology feat. 初音ミク,ステラ,ミスミ,ミスミ Feat. 初音ミク,3,217906,2017
Winterland's Anthology feat. 初音ミク,銀河録,はるまきごはん,はるまきごはん Feat. 初音ミク,4,242240,2017
Winterland's Anthology feat. 初音ミク,ポッケ,emon (Tes.),emon (Tes.) Feat. 初音ミク,5,249786,2017
Winterland's Anthology feat. 初音ミク,Nocturnal,ryuryu,ryuryu Feat. 初音ミク,6,402360,2017
Winterland's Anthology feat. 初音ミク,Starduster (H ZETT M Remix),ジミーサムP,ジミーサムP Feat. 初音ミク,7,323773,2017
コインロッカーベイビー,最終日,MARETU,初音ミク,1,193786,2016
コインロッカーベイビー,コインロッカーベイビー,MARETU,初音ミク,2,270000,2016
コインロッカーベイビー,渇き,MARETU,初音ミク,3,242440,2016
コインロッカーベイビー,スヂ,MARETU,初音ミク,4,214253,2016
コインロッカーベイビー,惨場,MARETU,初音ミク,5,244826,2016
コインロッカーベイビー,少女ケシゴム,MARETU,初音ミク,6,234000,2016
コインロッカーベイビー,スクラマイズ,MARETU,初音ミク,7,236160,2016
コインロッカーベイビー,うまれるまえは,MARETU,初音ミク,8,242306,2016
コインロッカーベイビー,パケットヒーロー,MARETU,初音ミク,9,280133,2016
コインロッカーベイビー,錯乱,MARETU,初音ミク,10,263160,2016
コインロッカーベイビー,ミセエネン,MARETU,初音ミク,11,285706,2016
コインロッカーベイビー,うみたがり,MARETU,初音ミク,12,227000,2016
コインロッカーベイビー,マインドブランド,MARETU,初音ミク,13,261240,2016
コインロッカーベイビー,脳内革命ガール2016 ver.,MARETU,初音ミク,14,222106,2016
コインロッカーベイビー,ラショナルタイム,MARETU,MARETU,15,861080,2016
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],フューチャー・イヴ,sasakure.UK,sasakure.UK Feat. 初音ミク,1,217133,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],ヴァンパイア,DECO*27,DECO*27 Feat. 初音ミク,2,180000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],Someday'z Coming,書店太郎,書店太郎 Feat. 巡音ルカ,3,285000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],FLASH,香椎モイミ,香椎モイミ Feat. KAITO,4,235000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],私の恋はヘルファイア,SLAVE-V-V-R,SLAVE-V-V-R Feat. MEIKO,5,194000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],天才ロック,カラスヤサボウ,カラスヤサボウ Feat. 鏡音リン,6,203000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],#心がどっか寂しいんだ,カンザキイオリ,カンザキイオリ Feat. 鏡音レン,7,238000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],Loading Memories,せきこみごはん,せきこみごはん Feat. 初音ミク,8,259000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 1],Blessing,halyosy,"halyosy Feat. 初音ミク, 鏡音リン・レン, 巡音ルカ, KAITO, MEIKO",9,271253,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],ネクストネスト (Magical Mirai 10th edit),さつき が てんこもり,さつき が てんこもり Feat. 初音ミク,1,249133,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],Hand in Hand,kz,livetune Feat. 初音ミク,2,312000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],39みゅーじっく!,みきとP,みきとP Feat. 初音ミク,3,264000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],砂の惑星,ハチ,ハチ Feat. 初音ミク,4,239000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],グリーンライツ・セレナーデ,Sakurai,Omoi Feat. 初音ミク,5,243000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],ブレス・ユア・ブレス,和田たけあき,和田たけあき Feat. 初音ミク,6,253000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],愛されなくても君がいる,ピノキオピー,ピノキオピー Feat. 初音ミク,7,272000,2022
マジカルミライ 10th Anniversary OFFICIAL ALBUM [Disc 2],初音天地開闢神話,cosMo@暴走P,cosMo@暴走P Feat. 初音ミク,8,258253,2022
マジカルミライ2016 OFFICIAL ALBUM,39みゅーじっく!,みきとP,みきとP Feat. 初音ミク,1,265986,2016
マジカルミライ2016 OFFICIAL ALBUM,ヒビカセ,ギガれをる,ギガれをる Feat. 初音ミク,2,260000,2016
マジカルミライ2016 OFFICIAL ALBUM,ウミユリ海底譚,n-buna,n-buna Feat. 初音ミク,3,240000,2016
マジカルミライ2016 OFFICIAL ALBUM,スイートマジック,Junky,Junky Feat. 鏡音リン,4,221000,2016
マジカルミライ2016 OFFICIAL ALBUM,テレカクシ思春期,Shito,HoneyWorks Feat. 鏡音レン,5,211000,2016
マジカルミライ2016 OFFICIAL ALBUM,どうぶつ占い,すこっぷ,すこっぷ Feat. 初音ミク,6,297000,2016
マジカルミライ2016 OFFICIAL ALBUM,ドクター=ファンクビート,nyanyannya,nyanyannya Feat. KAITO,7,217000,2016
マジカルミライ2016 OFFICIAL ALBUM,なりすましゲンガー,KulfiQ,KulfiQ Feat. 鏡音リン & 初音ミク,8,229000,2016
マジカルミライ2016 OFFICIAL ALBUM,Strangers,ヘブンズP (Heavenz),Heavenz Feat. 初音ミク,9,271013,2016
マジカルミライ2016 OFFICIAL ALBUM,Tears River,みきとP,みきとP Feat. 初音ミク,10,277986,2016
マジカルミライ2018 OFFICIAL ALBUM,グリーンライツ・セレナーデ,Sakurai・Kimura,Omoi Feat. 初音ミク,1,244920,2018
マジカルミライ2018 OFFICIAL ALBUM,劣等上等,ギガP,Giga Feat. 鏡音リン・レン,2,236600,2018
マジカルミライ2018 OFFICIAL ALBUM,ビバハピ,Mitchie M,Mitchie M Feat. 初音ミク,3,217200,2018
マジカルミライ2018 OFFICIAL ALBUM,No Logic,ジミーサムＰ,ジミーサムP Feat. 巡音ルカ,4,260519,2018
マジカルミライ2018 OFFICIAL ALBUM,on the rocks,OSTER project,"OSTER project Feat. MEIKO, KAITO",5,266786,2018
マジカルミライ2018 OFFICIAL ALBUM,ドリームレス・ドリームス,はるまきごはん,はるまきごはん Feat. 初音ミク,6,227560,2018
マジカルミライ2018 OFFICIAL ALBUM,あったかいと,halyosy,halyosy Feat. KAITO,7,239960,2018
マジカルミライ2018 OFFICIAL ALBUM,リバースユニバース,ナユタン星人,ナユタン星人 Feat. 初音ミク,8,188320,2018
マジカルミライ2018 OFFICIAL ALBUM,METEOR,ＤＩＶＥＬＡ,DIVELA Feat. 初音ミク,9,274440,2018
マジカルミライ2018 OFFICIAL ALBUM,むてきPOP,ｅｍｏｎ,"emon (Tes.) Feat. 初音ミク, 鏡音リン・レン",10,242520,2018
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],ネクストネスト,さつき が てんこもり,初音ミク Feat. さつき が てんこもり,1,234440,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],39,sasakure.UK,sasakure.UK x DECO*27 Feat. 初音ミク,2,220986,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],EARTH DAY,はりーP,はりーP Feat. 初音ミク,3,230560,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],スキキライ,Gom-S,HoneyWorks Feat. 鏡音リン・レン,4,287693,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],shake it!,emon (Tes.),"emon Feat. 初音ミク, 鏡音リン・レン",5,227026,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],FREELY TOMORROW,Mitchie M,Mitchie M Feat. 初音ミク,6,240986,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],Sweet Devil,8#Prince (八王子P),八王子P Feat. 初音ミク,7,236880,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],ピアノ x フォルテ x スキャンダル,OSTER project,OSTER project Feat. MEIKO,8,235840,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],erase or zero,クリスタルP,"クリスタルP Feat. 鏡音レン, KAITO",9,232013,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],深海少女,ゆうゆ,ゆうゆ Feat. 初音ミク,10,215533,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 1],ODDS & ENDS,ryo (supercell),ryo Feat. 初音ミク,11,336946,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 2],キャットフード,doriko,doriko Feat. 初音ミク,1,288626,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 2],二次元ドリームフィーバー,PolyphonicBranch,PolyphonicBranch Feat. 初音ミク,2,189426,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 2],心臓デモクラシー,みきとP,みきとP Feat. 初音ミク,3,230986,2014
初音ミク マジカルミライ 2014 OFFICIAL ALBUM [Disc 2],ありふれたせかいせいふく,ピノキオP,ピノキオP Feat. 初音ミク,4,203946,2014
